tract,int,pw1,pw2,pw3,pw4,pw5
06059042313,-33.33922327376031,122.1626663039991,-27.216618474454314,3.5411900771902234,-0.12711914338747252,0.001354338778450107
06059042315,5.033625232948139,123.69439148093487,-27.058003602289393,4.192292073946769,-0.18313902791280004,0.002509995273708787
06059042317,21.755627671487062,65.5362690526919,-11.291786408761117,1.8592275022713132,-0.08299435556036092,0.001148862618373793
06059042319,28.605225346341282,78.42885511537457,-14.91528646842428,2.509080578253075,-0.11974781498797017,0.001787215130606893
06059042320,-51.75018231314053,119.84827691303443,-30.11247410466319,3.945824128131293,-0.1523262829433071,0.0018387146762429208
06059042323,38.28662084186334,116.0594086178592,-20.631995347031854,3.4793545147694296,-0.1607344492229714,0.002307243496854938
06059042324,39.604776227688674,90.20187611424758,-15.8694956060753,2.8404893488445273,-0.1295718260980888,0.001815723996188777
06059042325,14.185333945485917,89.78820571424191,-18.443417802922653,2.960270112119616,-0.13701377598700143,0.001992923289343719
06059042326,11.66017954636162,112.07209531127522,-23.924292614210824,3.7501417897974205,-0.171361000760648,0.002470236277864274
06059042327,30.5114103558436,112.85423172165025,-21.94406351651553,3.5845350713216404,-0.1660450251034127,0.0024104778627551775
06059042328,30.54855300527267,87.96946200705771,-15.446213294791134,2.395737391094806,-0.11537413418253777,0.0017583036509319736
06059042329,5.312186494142932,95.93603370848697,-20.519085650618848,3.10752901654408,-0.13655259151563603,0.0018939950004771785
06059042330,4.426100890385475,102.00437851803048,-20.79964954800587,3.137924263041591,-0.12971657610208834,0.0016590392948491828
06059042331,-4.532071964244618,115.99171059837047,-25.160043360802568,3.6548239820037796,-0.15221433965170614,0.0019887735743111036
06059042332,51.4227575120901,115.88806206183257,-18.40665479661559,3.1936803995818055,-0.1486293238772357,0.002137616031130234
06059042333,29.58719964309504,122.06012208748994,-22.7846065463969,3.524881608267887,-0.16384862598873645,0.002407851986469158
06059042334,4.620097099081746,96.91420020733315,-21.096520809729146,3.2297436734170306,-0.1388969996489238,0.001871602270940682
06059042335,-1.2908047056220644,129.4921323047584,-26.302871461711337,3.856775460450703,-0.15806806210741178,0.0020111151652297686
06059042336,32.02070651487263,87.80695461287628,-16.729758779510323,2.9253939114087717,-0.13926326555262375,0.0020592536484759
