tract,total_tract_vehicles,total_tract_households
06073002902,4683.839762789281,2397.3355642355527
06073002903,2805.7666742369634,1283.8711408196862
06073002904,4760.844754824932,2315.724916033589
06073002905,3101.855184912376,1531.8115312729017
06073003001,2670.860882544045,1230.238188455414
06073003003,4124.668908716322,1587.9815788156318
06073003004,2603.914120368654,1301.0018607315133
06073003101,2609.3921059970144,1159.2257743505372
06073003103,3684.788645883871,1613.7952280450586
06073003105,2917.5572358115132,1100.8175626576956
06073003107,4243.535818363494,1631.4970034136797
06073003108,2349.112415931235,952.7779037160077
06073003109,2264.6758205984556,804.220063846809
06073003111,3278.299388559136,1527.9350596201623
06073003112,3105.3925841062187,1233.0599339485154
06073003113,3727.8336929531984,1257.496325260303
06073003114,2410.7394239893047,795.9448087608154
06073003115,3967.5566252251774,1588.178584939086
06073003201,2994.1391017897286,1353.332714178092
06073003202,2806.5488518914904,1256.4954741478493
06073003204,2564.9931133696286,991.7024535441163
06073003207,4881.577823953343,2033.756998210521
06073003208,4276.932499650963,2265.3157870610326
06073003209,3416.9414091970393,1786.8984969936662
06073003211,2142.1143060428803,893.346430125504
06073003212,2887.5749552231214,989.95724342845
06073003213,3202.6576768406726,1082.743601263143
06073003214,3317.80255441852,1572.819071386407
06073003301,1580.770805610803,851.7324529545824
06073003303,2093.151692894831,1192.0548940207145
06073003304,1790.1561521113551,953.5279855435112
06073003305,3108.9801786504277,1501.3748292308296
06073003401,4049.4994435590256,2085.219903877438
06073003403,2414.360152841144,1122.5179663720223
06073003404,2494.8666239012623,1077.4799723314288
06073003501,2121.482754455723,1084.2819672538342
06073003502,2361.2897994348773,1203.2055853826444
06073003601,1532.3008263735378,707.1246120127387
06073003602,1654.9156748857247,780.3999352252164
06073003603,2071.1207027966148,1011.5920822157954
06073003901,2004.2325225207044,979.1702952762005
06073003902,2299.971965205043,1168.860616926379
06073004000,2020.3758428762687,1066.4704083377553
06073004100,4579.681747458654,2603.886305541278
06073004200,4169.790072275552,2163.00017248911
06073004300,2868.5554652868727,1735.7576964521493
06073004400,2858.8653022013973,1645.3328987472767
06073004501,1797.6663447202993,1093.1319700806446
06073004600,1406.22199200502,854.6613371350518
06073004700,946.0128069718882,585.3276855930828
06073004800,1778.963981938081,1099.6569114214067
06073004900,2441.0355962937533,1406.2983208550743
06073005000,960.1047387025877,505.88083869403727
06073005100,3766.4761709986715,2847.2378567640226
06073005200,4096.358468590531,3210.9250421993947
06073005300,2350.104057959846,1703.492689259582
06073005400,5876.714219317325,4182.441184141844
06073005600,3009.6509486101622,2193.1296314803344
06073005700,789.3840365418897,582.5113481411703
06073005800,3165.7340372616195,2244.8106714059527
06073005900,2266.5849376960928,1580.227217674887
06073006000,2919.638820718013,1895.807733923654
06073006100,1940.0233553546866,1089.151867424147
06073006500,2167.5151370151734,1432.2021249017348
06073006600,815.2368809160273,446.9458556781413
06073006801,2028.2853264736375,1358.574745268814
06073006802,3839.2854836302367,2390.8617044132493
06073006900,4128.830796400751,2056.363361210064
06073007002,2552.6423197272043,1181.4075474562544
06073007100,4063.323357396586,1978.8708924714094
06073007200,3123.522794836185,1356.5619203119925
06073007301,4800.707126123315,2849.6011618004036
06073007302,1986.0302414800242,832.122193339153
06073007400,5865.674848165762,2977.932275133084
06073007501,3352.356276098348,2125.383294057565
06073007502,2395.418030381659,1546.877966864275
06073007600,2990.6604004902947,1940.842055303787
06073007701,3039.762086261159,1917.5286978394522
06073007702,3149.8703882550894,2029.6159160416269
06073007800,4485.505571210736,2368.718333660969
06073007903,3528.3758092124685,2159.362683200409
06073007905,2134.4371464456685,1240.9385942748308
06073007907,2910.8900767512737,1695.797000872949
06073007908,2697.2721645643983,1454.247972671488
06073007910,2217.532288408914,1365.2064976880783
06073008002,2273.902543968743,1025.2009085198156
06073008003,3023.11537366456,1625.9941557201892
06073008006,3245.7038610114923,1741.5305703968331
06073008101,2941.0255249622323,1591.2538262289645
06073008102,2616.862589742517,1284.0133297102084
06073008200,2026.9232028469253,1432.8522146924302
06073008301,2301.0787524417615,1138.27472056315
06073008303,2911.894163249487,1392.699693708752
06073008305,767.3078665116317,530.5691611792199
06073008306,2294.2843446120396,1087.2184090560636
06073008307,3115.22538991072,1437.6946623614274
06073008310,4571.625953967865,2115.3194793704915
06073008311,2349.534290931814,981.7203400266507
06073008312,2785.091788859866,1530.4780737158633
06073008313,1720.7377516058823,757.770507508882
06073008324,5619.02709800488,2756.214554318829
06073008327,4227.1600114436305,2330.9063494692377
06073008328,4530.392610193309,1998.6559801961325
06073008329,4976.930329641066,3150.3256983319143
06073008330,3566.8040087573477,1828.532754237118
06073008331,1895.025870761258,866.4753815261462
06073008333,10783.885131539211,5027.471913924771
06073008335,6849.726504948906,2830.730660375364
06073008336,1807.7156516601426,715.2366624235842
06073008337,3489.5912149595656,1285.4667559374773
06073008339,1402.6588485144368,774.2026499240869
06073008340,6705.716277489922,4246.2366736571585
06073008341,4190.43681075133,2971.3664041478146
06073008343,3241.431587131479,1814.7206090522768
06073008344,2760.7503629203275,1212.7813518976925
06073008345,3040.013280029196,1627.6354165752227
06073008346,3783.655394758324,1649.7208133312604
06073008347,5530.710711323625,2063.7342907413818
06073008348,3760.6306155722555,1666.0850765797552
06073008349,2537.11468282546,1022.0146935425427
06073008350,4633.239547770099,2174.3106567754344
06073008351,2899.1565301244063,1244.9079896387195
06073008352,2388.4054411702878,1017.9385829928816
06073008353,3708.60931404679,1545.9630503841606
06073008354,6696.721355484884,3260.630916260841
06073008355,2308.216156951638,973.769226161662
06073008356,2568.998922623562,1339.9187565901245
06073008357,3056.90368188238,1456.6503189738628
06073008358,5018.046303597123,2140.4297812286413
06073008359,2689.427809608958,1768.1305108438485
06073008360,4428.4768607985025,2140.828665717518
06073008361,1517.9858590123167,1140.3443291838698
06073008362,2466.370987761348,1536.070444256884
06073008363,2911.3095464677317,1848.1508759686542
06073008364,4183.779003452539,2546.3342089287407
06073008365,2306.9851184135405,891.3201631599716
06073008366,4887.519864698077,2115.9779896455857
06073008501,4707.442974996896,2115.376703985986
06073008502,5269.133773910502,2298.96347531749
06073008503,5452.464811571627,2736.683920796988
06073008504,5139.172602719855,2261.030666750818
06073008505,4561.450258913055,2031.4908028799334
06073008506,3031.2883256283076,1459.3591632715093
06073008507,5306.686407701171,2689.979453530585
06073008509,4804.797247710707,2446.505913209276
06073008510,5103.850423162825,2585.0413465119277
06073008511,3693.5364930118453,2080.3920856358577
06073008512,3854.5755317255184,1585.1520735080874
06073008513,2326.499954170739,1066.8691368970003
06073008600,4013.6550565563225,2024.8831663085186
06073008701,1981.9611117275751,1162.514766185492
06073008702,3206.8664558995374,1689.2850070493616
06073008800,3703.0667607923447,1719.4136703804625
06073008901,4403.98174305003,2372.8769016826923
06073008902,1617.7297849087843,1137.1089007762764
06073009000,2209.1302085015573,1260.1829901616347
06073009101,5367.003242663212,2299.759222759015
06073009102,2770.793657246297,1642.1045613249482
06073009103,3207.3591767116022,1571.9117704917437
06073009104,2427.4134920194883,1087.8973791969365
06073009106,1624.3428988095209,835.8710706277386
06073009107,3706.9856060087245,2100.0209321999196
06073009201,3986.170351665596,1997.5815949691535
06073009202,5328.081347051905,2951.4914435548785
06073009301,3387.6545879343507,1844.0415968219215
06073009304,7055.528099254265,4292.4609717687445
06073009305,3385.490627578344,1811.5237307885182
06073009306,4888.480677644186,2362.303488425257
06073009400,1225.3312840527915,556.1115487236851
06073009502,2986.18799458412,1517.0358242084108
06073009504,4975.634846975031,1996.3067475956095
06073009505,5585.117299505396,2612.14662093909
06073009506,3354.364504584662,1605.6350229697666
06073009507,2765.3506240452016,1394.8678768565949
06073009509,3983.2367116079795,2116.920812917556
06073009510,2577.4883267972646,1348.0926207323503
06073009511,2061.6361600422483,1006.243082618328
06073009602,3243.8072518995436,1595.351303465947
06073009603,3751.205127922099,2498.2234619777264
06073009604,2626.76338814888,1412.1634042713451
06073009703,2679.585822243129,1307.6829594706394
06073009704,4666.420009702649,2332.2348413606956
06073009705,3133.8492151419587,1501.2008471966278
06073009706,5880.684356674243,2654.8603763676674
06073009801,3979.3138792018353,1988.273767696217
06073009802,4824.267832962783,2347.6102578266214
06073009804,3764.4546975160974,1755.9789185170464
06073009805,3897.150205250416,1931.6801901444428
06073009901,8.5388102410334,4.2694051205167
06073010001,2582.2474184938205,1094.242001190372
06073010003,4076.7625059235597,1512.9634396525903
06073010004,3301.9180336474856,1148.4027615543955
06073010005,4065.8161361258153,1848.065257501236
06073010009,3576.164661820437,1604.034498041064
06073010010,3188.0490382866187,1607.5643061381197
06073010011,2350.433829957069,923.6040730442194
06073010012,2518.045384937464,1239.9508304984456
06073010013,2581.197849038774,1338.7020701694619
06073010014,10413.503128586186,4289.037781092911
06073010015,2408.6289734981456,836.183832047516
06073010103,3462.261597416187,1775.1657464107816
06073010104,2187.185718129182,1030.2006216304112
06073010106,3251.6548132116527,1496.4426419360823
06073010107,4424.877961906378,1798.5145617762828
06073010109,3400.9403403180872,1226.3859708379687
06073010110,4437.525099549466,2244.589439874827
06073010111,1783.2633145882573,796.5825285974527
06073010112,2645.212630726958,1470.666754547175
06073010200,4688.411492836876,2611.289624758646
06073010300,3053.2505346646353,1422.1448752361493
06073010401,1467.475526134161,791.5675682294253
06073010402,3548.283677400284,1968.3042370414341
06073010501,1045.270377742546,544.5551942563931
06073010502,3368.7234688176795,1905.8190637169973
06073010601,1852.797206099049,942.3282165976584
06073010800,2066.635116434333,1077.81769285612
06073010900,1574.6407344595411,846.0159523452196
06073011000,2716.541912406273,1565.2518323385896
06073011100,3173.7840307086403,1682.67512074776
06073011300,83.86915944774127,38.99080762624742
06073011601,2878.1320758057414,1614.1382362443735
06073011602,1805.5573386405285,935.3139185520074
06073011700,3409.8825655786045,1889.0529797243498
06073011801,2062.441047642284,1007.4568761984245
06073011802,3620.6408143875224,1881.6435113136251
06073011902,3406.6175524605846,1491.208781948959
06073012002,1618.5828271680946,881.7310978783429
06073012003,1982.8631106958228,870.4877218478986
06073012101,1110.0206005011312,568.8407830076256
06073012102,2078.9160125194826,919.6156541554275
06073012200,2052.2063305605957,917.6110926356581
06073012302,900.9810212807355,594.2332031787967
06073012303,2229.283990474406,1137.8609978732054
06073012304,2834.8771289015476,1260.3972524024002
06073012401,2120.9373985887087,1248.3324150404128
06073012402,3173.6780397833804,1782.4105199307003
06073012501,1476.2010116572455,1087.7458329639035
06073012502,2173.3018944705377,1426.3347143854703
06073012600,3008.313812102548,1473.0803354335903
06073012700,2807.651949100857,1701.4513682539339
06073012800,2472.409213136581,1207.3807161860311
06073012900,2546.223584021907,954.988653703048
06073013000,3373.9263199772886,1637.9285949241169
06073013102,3507.8873893582445,1866.3930505845406
06073013103,1401.2427239439385,715.6337899211308
06073013104,3255.714364560448,1805.1186113043598
06073013203,2918.59331697653,1799.9755712127749
06073013204,2234.2931318337587,1078.7722830870343
06073013205,1281.9219920604905,641.4037128430929
06073013206,4178.471800697191,2365.31762469951
06073013301,3642.369318812488,1481.2033946266797
06073013302,3070.873714028663,1350.0802258908927
06073013303,3110.9822332351478,1429.071106935178
06073013306,2745.147469061721,1120.1961170283553
06073013307,2988.987926030283,1091.0144731921378
06073013308,2312.7604154426353,948.5318892363805
06073013309,4576.384865467729,1809.6805602835316
06073013310,19360.30053046993,8466.142256610163
06073013311,7071.294423492436,2928.157417637768
06073013312,1720.5863441617532,765.6827353384759
06073013313,12444.700383037465,5182.412504777835
06073013314,13677.468295345503,5535.297952952733
06073013401,2947.5340930728717,1335.9443511901432
06073013409,3800.478591707821,1701.331589505885
06073013410,5992.744613229549,2309.4224627870094
06073013411,4181.18771114597,1544.7919825632412
06073013412,3384.4787156811,1512.8421841968704
06073013414,5381.050140903167,2146.986108335921
06073013415,939.5252999152607,404.70976896999514
06073013416,2865.884248091922,1188.2288907205507
06073013417,1544.261772509246,581.2634148763825
06073013418,4542.005577532228,2070.638724268938
06073013419,5988.338800672765,2416.22047054009
06073013420,2262.416874659116,1004.0497335374238
06073013421,2939.625762086533,1231.2430092843138
06073013503,4338.411473304723,1868.1899815530078
06073013504,2980.9412262318006,1201.918576553319
06073013505,3824.719324806265,1916.062653195993
06073013506,2967.731147025024,1208.4755192521063
06073013601,4251.044060803657,1896.9320875014862
06073013604,4729.390644802327,2012.333680563469
06073013605,4793.864019680424,1943.762350219256
06073013606,4178.184916724027,2218.8751089623433
06073013701,2048.1191534377494,802.9510257948216
06073013702,3821.9864564290583,1667.4486417950732
06073013801,3218.0440071297726,1526.6242872571513
06073013802,2172.5082176570604,973.3672875052616
06073013903,3005.355741308097,1179.4255122088223
06073013905,2853.218470981125,1184.3989183594592
06073013906,3503.8988241857624,1537.6475169683997
06073013907,2558.3428734896615,1354.4949234497046
06073013908,2278.394180437203,1084.9477132379316
06073013909,2980.595126402444,1295.0710182762277
06073014001,3021.800150450045,1488.4902910118574
06073014002,2991.9127990892275,1075.4810707549427
06073014101,2255.5663446275503,1076.8600065678538
06073014102,2905.489255499872,1125.22998715641
06073014200,4251.9519385622,1795.2266944380303
06073014300,2780.630631402829,1179.2051419188647
06073014400,2262.9630373122477,1364.686616796945
06073014500,2569.153466303184,1294.532457342409
06073014601,3205.4954245212443,1694.2501935225937
06073014602,3536.4531653758163,1619.3661538472843
06073014700,5772.59060364141,2885.215082999107
06073014803,3255.55836873072,1861.0989821922103
06073014804,2899.0829509133446,1649.4889332710611
06073014805,3165.70641676437,1845.3241815840447
06073014806,2025.3230159437398,1082.527018423311
06073014901,3104.0897543298042,1551.7739238133986
06073014902,2140.922350268599,1257.1300634524125
06073015000,4682.290387876844,2532.5793032133447
06073015100,3584.9073150202385,1690.7496542380613
06073015200,3310.0093227905527,1341.297765386722
06073015301,2202.08907992775,889.7775977841318
06073015302,3435.3532569432427,1417.0109031555762
06073015403,2162.110110595679,807.9398747887604
06073015404,4730.713422151995,2249.750305813922
06073015405,4676.808272894584,1832.376086131596
06073015406,2205.432832846265,784.7992594927294
06073015501,4379.777225802655,1818.0385576309138
06073015502,2547.4875516600864,985.7337081737107
06073015601,3694.940375703697,1849.0615602477542
06073015602,1984.4385783020186,697.5474747180309
06073015701,2876.568711468739,1773.5180319129652
06073015703,3119.8887718554715,1875.648669645825
06073015704,2405.961278069928,1235.9098560466928
06073015801,1810.4748015167436,1192.6765593454336
06073015802,2091.8388163727313,1169.7663601099973
06073015901,1698.8791097768783,903.2848595169769
06073015902,3219.2981185661033,1621.395932139607
06073016000,1617.1254169434753,777.8503735965511
06073016100,4448.49919346918,2087.561007007528
06073016201,4226.88342858013,1938.4419204705016
06073016202,2117.5213661862863,1325.8291567773865
06073016301,2569.763917036787,1575.5284812390053
06073016302,3039.1319883622164,1618.0937082918317
06073016401,3542.2542526363627,1514.4358442224145
06073016402,4921.457538427047,2369.5055778199917
06073016502,4406.744741332508,2165.881275126413
06073016503,2041.5038184818013,1033.4974389999945
06073016504,4136.451276651163,2330.8819298945177
06073016605,5796.875851285237,3154.809007779599
06073016606,2596.3626021924947,1141.8103364629028
06073016607,5289.652648441653,2381.655770690567
06073016608,1974.98706853579,769.2573965941185
06073016609,3894.8529723339952,1655.3105669147294
06073016610,3139.9442292747294,1367.7450526918276
06073016612,4779.550470374572,1868.6814690774718
06073016613,1544.8816209868312,649.4584260146304
06073016614,2753.0427836236613,1177.119185940988
06073016615,1829.6848255205712,914.9443287388152
06073016616,2937.043187226394,1279.6517389063836
06073016617,2467.4654404129815,1290.6034765168943
06073016701,7112.909340977399,3159.857626345224
06073016702,5633.194335804609,2804.4358807205913
06073016802,5780.630912167295,2504.9367291303506
06073016804,5113.5782992694885,2406.301050443218
06073016806,3407.739966346136,1481.4823975337351
06073016807,5946.22609061551,2403.8687353136456
06073016809,4350.199257200484,1799.4901864726323
06073016810,2213.872950063739,879.6008701315106
06073016811,3618.678575444272,1575.230398583522
06073016901,5793.640250622353,2319.578260178993
06073016902,2262.99759081242,820.5634559905843
06073017006,2305.259463678475,971.1241228056246
06073017009,3258.4310996423105,1502.063987684948
06073017010,2410.62531752741,979.030928270845
06073017014,1923.0802969455513,1293.7256785604486
06073017015,5651.8159358708335,3030.7170167387567
06073017018,2669.6925621968726,1507.1104190023384
06073017019,5177.96458057138,2878.482744099971
06073017020,3096.6619919780546,1260.0428376004209
06073017021,2828.1269903704865,1001.4132397419827
06073017022,4082.3332990847603,2214.4600475044585
06073017029,6524.824627649655,2741.118178638333
06073017030,14397.295800280386,7432.866559413536
06073017031,2494.8971664344454,1390.0275413609966
06073017032,9267.520729931437,4043.450872233624
06073017033,3500.2940191852485,1541.1945915265055
06073017034,3385.167510780616,1584.8925258176748
06073017035,2041.9753006928265,1050.7032941353127
06073017036,2187.478052071679,1151.2480699782348
06073017037,4160.955164893419,1871.2091613098128
06073017039,5109.507352214765,2533.263171445422
06073017040,3444.138975592658,1326.3081922519498
06073017041,4220.3283070150055,1972.1253404759607
06073017042,5356.4917994229,2597.417281721138
06073017043,4657.720992327034,2074.904356741344
06073017044,3817.2187581200355,1782.388830713654
06073017045,1920.799986544527,810.629763786336
06073017046,3086.8057971699927,1377.4409763579158
06073017047,2955.1910909973035,1295.0135525685232
06073017048,4331.711199445561,2109.1317331850646
06073017049,2286.8283973645684,905.7247753909965
06073017050,1929.5558747926843,986.4786497088166
06073017051,3356.0125851901657,1866.737451634184
06073017052,3395.474288540201,1997.4829374820388
06073017053,2743.963288488244,1000.5932656923677
06073017054,3893.906657312729,1704.0558136425307
06073017055,3698.025416320483,1831.795316496386
06073017056,3272.8006208252373,1798.7098949214333
06073017104,2984.576627436369,1391.5774889324234
06073017106,3849.4585925706942,1488.013285646095
06073017107,2229.4359799703266,950.5876702388908
06073017108,3576.1527538142504,1594.077426800848
06073017109,5211.434275917319,2152.1019797644217
06073017110,9508.860990942798,3816.4790781733245
06073017200,3660.3681074963793,1853.8426731254835
06073017303,2187.1860079987946,988.0908679092572
06073017304,4308.208670944133,2402.6215608201123
06073017305,2697.9979231424077,1253.2148788606246
06073017306,2148.5518092359657,1022.5643673868041
06073017401,4703.051901119233,2347.9956748933714
06073017403,4613.050553973925,1926.2079080773624
06073017404,5060.389112682489,2291.7624957581875
06073017501,2201.332329826309,1153.949027686171
06073017502,2510.1523567672903,1241.6456447105468
06073017601,4225.767775249234,2024.0074882396143
06073017603,1896.6512597700835,873.3207762876194
06073017604,4716.98685310141,2700.375308960951
06073017701,3958.2054885402713,2101.2028741451236
06073017702,2808.214854870258,1320.3995852360902
06073017801,4920.681492511909,2439.8398456391496
06073017808,5415.984860891659,2414.41188085424
06073017809,1946.1143166243414,786.9260547720869
06073017810,3745.4611376995213,1835.0331315730816
06073017811,4750.351229900893,2563.4164271306668
06073017813,2897.7879548299566,1588.565807645091
06073017900,5104.658154769095,2892.8102636497742
06073018000,2599.4255736018604,1602.9427200243522
06073018100,4570.556332840627,2366.236526778278
06073018200,3811.4458502041743,2193.3948215640808
06073018300,1629.9001041649867,1063.151614501001
06073018400,2329.884628791618,1451.2499526241813
06073018504,5371.1311305680465,2374.9006539753636
06073018507,6603.02929175076,2913.1631858740234
06073018509,2964.3582809694462,1665.9692878811607
06073018510,2039.6354308115708,917.1230940286604
06073018511,3872.47879218568,1917.388583547723
06073018512,2990.197773186607,2029.4453787253071
06073018513,7051.6706232119495,3397.2789249285693
06073018514,6533.710262736461,2860.302155830692
06073018515,3672.9741124327975,1761.5728602661522
06073018516,2620.3480987387443,1215.7175066180832
06073018517,3263.663976699263,1856.0142399436222
06073018518,2062.5681866014015,839.7229005599884
06073018519,3313.5440726181323,1442.9270148795317
06073018601,3642.419171358931,1557.9331242529815
06073018603,3856.8387507155335,2088.0945823039638
06073018608,2348.262759254873,1031.2939059688174
06073018609,4330.897470907092,1845.7653954919194
06073018610,4715.5136486856345,1945.2242849250397
06073018611,7236.701777300761,2678.074488935743
06073018612,2764.155263778419,1207.8099630792974
06073018613,2751.5394097239587,1299.7476356277596
06073018614,4218.117907706634,2343.6861095761737
06073018700,13205.781979504576,7004.869165902672
06073018801,3242.9530116716405,1303.094467007391
06073018802,7896.084121539501,3104.983586326129
06073018803,4193.637068218738,1827.3212220183368
06073018903,3743.9917642578625,1628.6036591863822
06073018904,3741.883597648056,1706.446643134113
06073018905,4553.677927311628,2030.21948541593
06073018906,4492.415480311612,2070.681856730035
06073019001,5380.179572632213,2217.3150604880425
06073019002,1583.649632822308,629.4864573970557
06073019101,5393.698056638214,2237.5325782235527
06073019103,4926.284683191918,1858.4636186064313
06073019105,5007.83504075372,2129.3127206852687
06073019106,7643.2767520031075,2798.864417605208
06073019107,1679.7746243094132,732.5872051947817
06073019203,2295.5965567080266,912.6528889078727
06073019205,3790.47453804221,1754.7745600243807
06073019206,3189.2437949310706,1332.173184364552
06073019207,6600.029231062332,2793.572669943688
06073019208,3054.289430618786,1200.3368148712884
06073019301,5476.149742498207,2209.7946286855367
06073019302,5715.31855853018,2879.828180333689
06073019303,5525.496448406143,2375.109388680222
06073019403,3996.6154692322275,1501.2925204478483
06073019404,2225.3782611189463,786.7783271275524
06073019405,2362.6642198246764,1173.7643532059064
06073019406,3631.999344703301,1512.959395711951
06073019501,1809.0601241398076,841.1070208762484
06073019502,2863.313319757837,1369.2095517904072
06073019503,3427.9771517887652,1622.6428127117783
06073019601,5193.27092350201,2171.455330534025
06073019602,3675.2239599163818,1589.2619384798559
06073019701,4744.829682723092,2323.685628508129
06073019702,4038.587561307776,1635.901637705119
06073019803,3581.480171655433,1907.0790260982621
06073019804,3522.261248858196,1543.9541944294326
06073019805,2471.850966232908,1305.8118901416221
06073019806,9084.733824862666,4517.613277830634
06073019808,3471.2895415037074,2073.830006886624
06073019809,3161.1466639289833,1571.8603043413352
06073019902,2850.514202268484,1257.2211287369444
06073019903,3365.519747741629,1460.076787547108
06073019904,5394.945412549238,2646.286377243496
06073019905,3058.634182128101,1596.758261398896
06073020013,10569.878780992603,4829.355758281958
06073020014,5940.4204087839225,2926.4400735807085
06073020015,3903.1809227579006,2063.42129740447
06073020016,7033.0054717442235,3066.742180869651
06073020017,2242.6465308091306,1148.3951225429375
06073020018,5159.227303780018,2271.946290192892
06073020019,5322.105301158639,2700.245961514215
06073020020,5568.560116177034,2123.7277671248908
06073020021,3848.6929795897813,1692.6881859458729
06073020022,5024.559816565678,2178.4357846079415
06073020023,3367.7451584683276,1383.5772176282028
06073020024,3116.6189281436764,1312.153639331307
06073020025,3166.335463569521,1578.9779634690242
06073020026,3236.232122962782,1579.8886337397287
06073020027,11684.773091216728,5370.983384320682
06073020028,2254.4110757061308,1140.1070757259258
06073020029,3498.092928319992,2022.5425394135639
06073020103,8104.568947191657,3247.8867195637536
06073020105,2637.7921439795473,1400.1502226823438
06073020106,2864.821578937036,1114.9232787812864
06073020107,2696.012907790055,1205.2870291586548
06073020108,3225.630544553567,1584.5541648631709
06073020109,3364.9075892363444,1312.5940774459539
06073020202,3191.241460527356,1662.2781050672409
06073020206,2817.255347861217,1226.7356417317847
06073020207,2537.426424291796,1319.8002992495724
06073020208,1734.5280841462222,675.1354388658114
06073020209,2619.8432781880065,1682.7276775417527
06073020210,3205.9633494591876,1592.6498401402464
06073020211,3490.0525464927655,1861.011215708466
06073020213,1742.5925930742742,934.0073651474576
06073020214,2577.9645769282038,1613.4476074451263
06073020304,5077.506937735754,2313.948174754162
06073020305,4638.993923086864,2034.0648555530686
06073020306,6719.866134404654,3316.7117795479485
06073020307,4918.458596500845,2417.7777271024493
06073020308,3221.2606979646703,2196.8044631498283
06073020309,2840.2902983231575,1178.9219360903405
06073020401,2228.8158945368245,870.4657856058573
06073020403,2626.178551966222,1154.813590392388
06073020404,3956.190765539852,1819.0423193332576
06073020405,3008.7639372186945,1175.8944993475786
06073020500,2520.7320572725803,1209.835654050157
06073020601,3685.290479225115,1631.265055933888
06073020602,3895.8027159048247,1857.8046948445674
06073020705,3803.8186771592987,1401.3389087546575
06073020706,5443.45523421782,1920.376616360544
06073020707,2946.207550378046,1525.5297362659203
06073020708,2691.635796878859,1171.8106902843917
06073020709,6044.3068538603975,2513.3438124507247
06073020710,1472.4375686840046,672.033245672676
06073020801,4871.1932684138,1784.6017613255428
06073020805,2739.75933487668,978.9464701386472
06073020806,4249.056548589276,1948.5567832056227
06073020807,2575.337839696514,929.6247688356596
06073020809,5572.234972201977,2004.6438612068644
06073020810,4335.161534631746,1668.3057520020084
06073020811,5033.728536376964,1939.034998658611
06073020902,1956.5900096299627,729.8842143521848
06073020903,2485.122703852461,1220.1166711293658
06073020904,2566.7463928824577,1092.3460873973888
06073021000,2849.796902817508,1237.744652084676
06073021100,5672.889383282038,2481.5110397071307
06073021202,2710.7802259198847,1074.0539047801296
06073021204,4688.808964960645,1788.6001798427203
06073021205,4851.405416466026,2498.6090135064915
06073021206,2758.8240327346602,1090.1902527832654
06073021302,3647.7444138654655,1377.9011441605655
06073021303,7083.460174111004,2712.9055390625654
06073021304,2410.534749061768,840.2373019273624
06073021400,4598.663115606116,2713.0458034734047
06073021500,7920.368520556627,3209.7937941374007
06073021600,1445.8308858609023,894.7307326976287
06073021800,1896.0108097837788,865.9148575417365
06073021900,1154.0132841451332,685.082547135222
06073022000,2302.226176011971,1142.9333038647158
06073022100,6921.398994121047,3435.714968684334
06075010100,1198.9231378427514,998.7834513993103
06075010200,2083.9577249875674,1556.1327846616916
06075010300,1667.6838790652587,1330.6284597221472
06075010400,2023.3978288505725,1494.8818099655648
06075010500,916.8775481081803,844.6358283499977
06075010600,727.5753605416913,572.5790339841255
06075010700,817.8270379862518,629.1744320787371
06075010800,1758.5772252970937,1285.3961195559712
06075010900,1638.0724077304305,1242.4314380254946
06075011000,1362.9314122151359,1187.4083373825074
06075011100,1080.5458842233445,919.4516662266453
06075011200,1224.6071563046162,1032.4305008278027
06075011300,476.8519460086641,332.5787414030164
06075011700,275.51070620984973,209.79465722843378
06075011800,168.79639289781773,126.20865034956704
06075011901,723.0262322664634,622.3968836349795
06075011902,531.2752734726166,439.6075128181233
06075012000,800.5117926436371,658.8369244521813
06075012100,626.2186724969504,508.4982239208618
06075012201,644.250459019027,447.4572157198684
06075012202,362.8102531346904,311.37668108096483
06075012301,314.47590197078875,224.56814505634742
06075012302,330.06558374982853,316.5779425399209
06075012401,696.7599990531921,504.9659161396006
06075012402,844.8278112322275,702.9614727227192
06075012501,373.8547923406363,315.9839300801972
06075012502,326.08270357283266,265.5692338365472
06075012601,1222.6595351034966,960.2835006997494
06075012602,1547.969619914981,1111.807154284691
06075012700,2187.722844776707,1651.2412199632881
06075012800,2298.7131280106896,1573.179156375346
06075012901,1403.661805681977,1087.633445714264
06075012902,1707.5385481794199,1310.3487004044373
06075013000,2228.0799333781893,1549.9286439851226
06075013101,1787.2905726727686,1457.6939747524243
06075013102,1448.9489693830915,1033.462947883188
06075013200,2474.750420068275,1674.935712050116
06075013300,2450.8504762193434,1486.171833823107
06075013400,1927.759997012652,1366.0526459566026
06075013500,1076.486547370908,925.0819414812687
06075015100,921.0036023921916,743.1905911527676
06075015200,1365.7918259251885,1093.3687218711482
06075015300,816.6284243771532,669.6205361188361
06075015400,2651.00007635781,1918.129018471168
06075015500,1205.6765760261314,934.6499217080732
06075015600,1703.849650281236,1063.875174027127
06075015700,3015.8298507151703,2044.7758784364946
06075015801,1402.5230442640545,1065.045327282156
06075015802,1186.1251773981578,926.2598406307312
06075015900,1607.661646903006,1239.977033797887
06075016000,967.9919045006633,812.6024711360833
06075016100,1530.642903665951,1331.1806980341166
06075016200,910.9549795531284,779.4101828386149
06075016300,1531.8593400549041,1199.0104334579505
06075016400,1369.4867588872821,1081.812344213294
06075016500,1663.5791386975711,1326.5166479064449
06075016600,2191.8746189176154,1394.090835466911
06075016700,2041.953383866406,1427.8747506249792
06075016801,1494.5157766895948,1075.5685795729094
